timestamp_us,acceleration,capacitance
578684,38,1784016
579896,-13,1784016
581109,-70,1784016
582321,121,1784016
589596,81,1784016
590810,6,1784016
592022,-87,1784016
593235,-137,1779288
594447,-138,1779288
595659,-77,1779288
596872,16,1779288
598085,93,1779288
599297,143,1779288
600509,106,1779288
601723,12,1779288
602934,-64,1779288
604148,-93,1774252
605360,-35,1774252
606572,51,1774252
607785,93,1774252
608998,104,1774252
610210,63,1774252
611423,3,1774252
612635,-54,1774252
613848,-91,1774252
615060,-87,1758012
616273,-54,1758012
617485,22,1758012
618697,69,1758012
619910,104,1758012
621123,81,1758012
622336,12,1758012
623548,-37,1758012
624761,-78,1758012
625973,-72,1764128
627185,-50,1764128
628399,21,1764128
629611,71,1764128
630823,108,1764128
632036,94,1764128
633248,33,1764128
634462,-29,1764128
635673,-77,1764128
636886,-88,1759965
638098,-36,1760170
639312,5,1760170
640524,46,1760170
641737,59,1760170
642950,83,1760170
644162,26,1760170
645374,-16,1760170
646586,-58,1760170
647799,-69,1760170
649011,-52,1767211
650225,-5,1767211
651437,35,1767211
652650,52,1767211
653862,54,1767211
655074,38,1767211
656287,-3,1767211
657499,-28,1767211
658712,-44,1767211
659925,-46,1752205
661137,-29,1752205
662349,18,1752205
663562,51,1752205
664775,43,1752205
665987,46,1752205
674475,97,1752205
675688,126,1752205
676900,64,1752205
678112,-4,1752205
679325,-75,1752205
680538,-113,1781755
681750,-107,1829098
682963,-45,1763562
684175,27,1763562
685388,76,1763562
686600,111,1763562
687812,80,1763562
689025,20,1763562
690238,-39,1763562
691451,-88,1763562
692664,-86,1763536
693876,-54,1770192
695088,2,1770192
696301,54,1770192
697513,82,1770192
698726,80,1770192
699939,33,1770192
701151,-20,1770192
702364,-57,1770192
703576,-80,1769987
704788,-49,1701379
706002,-20,1701379
707214,38,1701379
708427,67,1701379
709639,74,1701379
710852,36,1701379
712065,7,1701379
713276,-30,1701379
714489,-47,1701379
715702,-40,1701379
716914,-13,1701379
718127,8,1701379
719340,41,1701379
720552,45,1701379
721764,39,1701379
722978,15,1701379
724190,-9,1701379
725402,-28,1701379
726615,-27,1701379
727827,-10,1701379
729040,9,1701379
730252,29,1701379
731465,37,1701379
732678,31,1701379
733890,14,1701379
735103,-7,1701379
736316,-19,1703897
737528,-23,1703897
738741,-5,1703897
739953,10,1703897
741166,23,1703897
742379,21,1703897
743591,22,1703897
744804,13,1703897
746017,2,1703897
747228,-4,1690998
748441,-8,1690998
749654,-2,1690998
750866,0,1695931
758142,-2,1695931
759354,-14,1695931
760566,-1,1695931
761779,5,1695931
762992,14,1695931
764204,17,1695931
765417,18,1695931
766629,14,1695931
767842,7,1695931
769055,2,1702715
770268,-2,1702715
771480,2,1702715
772692,7,1702715
773906,10,1702715
775117,10,1702715
776330,12,1702715
777543,10,1702715
778755,4,1702715
779968,2,1689456
781180,-4,1689456
782393,2,1689456
783606,4,1689456
784818,10,1689456
786031,12,1689456
787243,9,1689456
788456,9,1689456
789668,4,1689456
790881,4,1694287
792093,0,1694287
793305,5,1694287
794519,10,1694287
795731,9,1694287
796943,9,1694287
798156,7,1694287
799368,7,1694287
800581,1,1694287
801794,5,1622442
803006,5,1622442
804219,6,1622442
805431,11,1622442
806644,8,1622442
807856,9,1622442
809069,10,1622442
810282,3,1622442
811493,4,1622442
812707,-4,1643821
813919,7,1643821
815131,17,1643821
816344,9,1643821
817556,8,1643821
818770,2,1643821
819982,1,1643821
821194,10,1643821
822407,0,1643821
823619,-8,1628044
824831,5,1628044
826044,18,1628044
827256,3,1628044
828469,10,1628044
829681,9,1628044
830894,2,1628044
832107,7,1628044
833319,16,1628044
834531,3,1628044
841807,-2,1628044
843019,2,1628044
844232,2,1628044
845444,7,1668848
846657,5,1691203
847870,11,1691203
849082,8,1691203
850295,6,1691203
851507,1,1691203
852720,-1,1691203
853932,1,1691203
855146,2,1691203
856357,4,1691203
857570,8,1666382
858783,6,1666382
859995,9,1666382
861207,5,1666382
862420,-2,1666382
863633,-1,1666382
864845,2,1666382
866057,2,1666382
867270,4,1666382
868482,9,1675426
869695,9,1675426
870908,2,1675426
872120,-8,1675426
873332,-19,1675426
874545,-20,1675426
875758,7,1675426
876970,17,1675426
878182,30,1675426
879395,31,1675426
880607,34,1675426
881820,-9,1675426
883032,21,1675426
884245,19,1675426
885457,-46,1675426
886670,-46,1675426
887883,-24,1675426
889095,15,1675426
890308,38,1675341
891521,68,1721421
892733,63,1721421
893945,23,1721421
895158,-18,1721421
896371,-47,1721421
897583,-58,1721421
898795,-42,1721421
900008,6,1721421
901220,38,1721441
902433,49,1726561
903645,53,1726561
904858,19,1726561
906070,-23,1726561
907284,-34,1726561
908496,-32,1726561
909709,-9,1726561
910920,13,1726561
912133,37,1726561
913346,35,1726561
914558,18,1726561
915771,3,1726561
916983,-25,1726561
918196,36,1726561
925501,11,1726561
926684,-12,1726561
927897,-30,1726561
929109,-29,1726561
930321,-10,1726561
931534,15,1726561
932746,39,1726561
933959,50,1729079
935172,35,1729079
936384,12,1729079
937596,-10,1729079
938810,-25,1729079
940022,-29,1729079
941235,-16,1729079
942447,11,1729079
943659,33,1729079
944871,39,1722038
946084,31,1722038
947296,10,1722038
948509,-11,1722038
949721,-26,1722038
950934,-23,1722038
952147,-9,1722038
953359,18,1722038
954572,36,1722038
955785,53,1730415
956996,40,1730415
958209,14,1730415
959421,-15,1730415
960635,-38,1730415
961846,-37,1730415
963059,-19,1730415
964272,16,1730415
965484,38,1730415
966696,48,1734218
967909,39,1734218
969121,11,1734218
970333,-12,1734218
971546,-29,1734218
972758,-26,1734218
973971,-13,1734218
975184,12,1734218
976396,34,1734218
977608,43,1725892
978821,28,1725892
980034,9,1725892
981245,-4,1725892
982458,-23,1725892
983671,-19,1725892
984883,-12,1725892
986096,17,1725892
987308,23,1725892
988520,36,1717516
989733,17,1717516
990945,7,1717516
992158,-8,1717516
993371,-15,1717516
994583,-12,1717516
995795,0,1717516
997008,16,1717516
998221,28,1717516
999433,28,1710526
1000645,17,1710526
1001858,12,1710526
1009133,24,1710526
1010346,25,1699066
1011558,15,1699066
1012771,6,1699066
1013983,-6,1699066
1015196,-10,1699066
1016408,-8,1699066
1017621,5,1699066
1018833,15,1699066
1020046,24,1699066
1021259,20,1702355
1022470,7,1700505
1023684,-2,1700505
1024896,-9,1700505
1026108,-10,1700505
1027320,-3,1700505
1028533,5,1700505
1029746,14,1700505
1030958,14,1700505
1032171,12,1700505
1033384,6,1695212
1034596,-2,1695212
