timestamp_us,acceleration,capacitance
44780181,28,0
44781394,23,0
44782606,29,0
44783817,28,0
44785031,28,0
44786243,30,0
44787454,30,0
44788667,29,0
44789879,27,0
44791091,29,0
44792304,24,0
44793515,27,0
44794728,33,0
44795940,31,0
44797152,31,0
44798365,31,0
44799577,31,0
44800790,28,0
44802001,28,0
44803214,25,0
44804426,29,0
44811699,39,0
44812912,32,0
44814124,26,0
44815337,29,0
44816549,31,0
44817762,31,0
44818973,31,0
44820185,33,0
44821398,27,0
44822610,29,0
44823822,29,0
44825035,25,0
44826247,29,0
44827459,30,0
44828671,30,0
44829884,30,0
44831096,28,0
44832308,29,0
44833520,29,0
44834733,29,0
44835944,23,0
44837157,29,0
44838369,29,0
44839582,32,0
44840794,30,0
44842007,30,0
44843219,28,0
44844431,32,0
44845643,30,0
44846855,26,0
44848068,29,0
44849280,28,0
44850493,27,0
44851704,32,0
44852917,30,0
44854129,30,0
44855341,29,0
44856554,31,0
44857766,23,0
44858979,26,0
44860191,27,0
44861403,27,0
44862615,23,0
44863827,21,0
44865039,25,0
44866252,27,0
44867464,22,0
44868676,26,0
44869888,24,0
44871100,23,0
44872313,25,0
44873526,24,0
44874738,22,0
44875950,23,0
44877162,23,0
44878375,28,0
44879586,24,0
44880799,26,0
44882012,25,0
44883224,26,0
44884436,23,0
44885648,24,0
44886861,27,0
44888073,29,0
44896560,34,0
44897772,27,0
44898984,30,0
44900197,30,0
44901409,27,0
44902621,24,0
44903834,23,0
44905047,24,0
44906259,28,0
44907471,24,0
44908683,24,0
44909896,24,0
44911108,24,0
44912320,24,0
44913532,27,0
44914745,27,0
44915958,25,0
44917169,25,0
44918382,23,0
44919594,23,0
44920806,22,0
44922019,28,0
44923231,26,0
44924444,24,0
44925656,22,0
44926868,26,0
44928081,21,0
44929292,23,0
44930505,25,0
44931718,28,0
44932930,24,0
44934142,25,0
44935355,27,0
44936566,29,0
44937779,25,0
44938991,29,0
44940204,31,0
44941415,29,0
44942628,31,0
44943840,29,0
44945052,30,0
44946264,25,0
44947477,28,0
44948689,28,0
44949901,29,0
44951115,29,0
44952327,29,0
44953539,31,0
44954750,33,0
44955963,32,0
44957176,25,0
44958387,29,0
44959599,32,0
44960812,29,0
44962024,28,0
44963236,30,0
44964450,31,0
44965662,28,0
44966873,29,0
44968086,21,0
44969299,27,0
44970511,28,0
44971723,32,0
44972935,27,0
44980212,35,0
44981421,29,0
44982634,27,0
44983846,31,0
44985059,33,0
44986271,32,0
44987484,27,0
44988696,28,0
44989908,23,0
44991120,30,0
44992332,31,0
44993545,30,0
44994757,33,0
44995970,31,0
44997181,32,0
44998394,30,0
44999606,29,0
45000819,24,0
45002031,28,0
45003243,32,0
45004455,30,0
45005668,31,0
45006880,29,0
45008092,33,0
45009304,30,0
45010517,32,0
45011729,25,0
45012941,31,0
45014154,32,0
45015365,30,0
45016578,29,0
45017790,30,0
45019003,30,0
45020215,27,0
45021427,32,0
45022640,21,0
45023851,31,0
45025064,28,0
45026276,30,0
45027489,29,0
45028701,31,0
45029913,33,0
45031126,28,0
45032337,29,0
45033550,26,0
45034762,29,0
45035975,32,0
45037187,30,0
45038399,27,0
45039611,30,0
45040824,32,0
45042036,30,0
45043248,29,0
45044461,22,0
45045673,22,0
45046885,27,0
45048098,21,0
45049310,22,0
45050523,24,0
45051735,26,0
45052947,23,0
45054159,25,0
45055372,25,0
45056584,31,0
45065071,30,0
45066283,25,0
45067496,22,0
45068708,28,0
45069920,24,0
45071133,25,0
45072346,22,0
45073557,27,0
45074770,21,0
45075983,24,0
45077195,26,0
45078406,27,0
45079620,19,0
45080831,22,0
45082044,26,0
45083256,25,0
45084468,22,0
45085681,26,0
45086894,23,0
45088105,23,0
45089318,23,0
45090530,25,0
45091743,21,0
45092955,25,0
45094167,26,0
45095380,27,0
45096592,26,0
45097805,20,0
45099017,25,0
45100230,25,0
45101441,22,0
45102654,22,0
45103866,24,0
45105079,24,0
45106291,24,0
45107503,24,0
45108716,27,0
45109928,23,0
45111141,25,0
45112353,30,0
45113566,32,0
45114778,28,0
45115991,30,0
45117203,28,0
45118416,29,0
45119628,30,0
45120840,24,0
45122053,29,0
45123265,29,0
45124478,27,0
